Open,High,Low,Close,Adj Close,Volume,Stock Name
4022.0,4199.9501953125,3895.60009765625,4183.9501953125,4174.25537109375,24115752,tcs.NS
4235.7001953125,4358.75,4144.89990234375,4302.39990234375,4292.4306640625,16394269,tcs.NS
4299.9501953125,4422.4501953125,4265.0,4387.85009765625,4387.85009765625,12433939,tcs.NS
4415.0,4431.0,4270.0,4283.0498046875,4283.0498046875,10888326,tcs.NS
4239.0,4258.25,4110.5,4228.75,4228.75,9972323,tcs.NS
4230.0,4306.2001953125,4183.0,4295.25,4295.25,5659050,tcs.NS
1706.0,1709.1500244140625,1668.0999755859375,1682.199951171875,1659.5382080078125,65247533,hdfcbank.NS
1678.5,1682.3499755859375,1633.5999755859375,1641.199951171875,1619.090576171875,48764372,hdfcbank.NS
1647.699951171875,1683.6500244140625,1468.4000244140625,1470.6500244140625,1450.838134765625,247229780,hdfcbank.NS
1470.6500244140625,1474.699951171875,1380.25,1434.9000244140625,1415.56982421875,150207829,hdfcbank.NS
1448.050048828125,1480.8499755859375,1436.800048828125,1446.1500244140625,1426.668212890625,125346900,hdfcbank.NS
1446.0,1453.800048828125,1387.0,1403.5999755859375,1384.69140625,130133060,hdfcbank.NS
1399.6500244140625,1427.699951171875,1363.550048828125,1419.9000244140625,1400.7718505859375,128555151,hdfcbank.NS
1429.0,1464.0,1411.800048828125,1420.5999755859375,1401.46240234375,108436367,hdfcbank.NS
1413.550048828125,1434.8499755859375,1397.300048828125,1430.75,1411.4757080078125,84475302,hdfcbank.NS
1430.949951171875,1452.8499755859375,1421.6500244140625,1446.0999755859375,1426.618896484375,82682861,hdfcbank.NS
1430.0,1471.5999755859375,1423.0,1452.6500244140625,1433.0806884765625,187531482,hdfcbank.NS
1447.0,1456.0,1424.6500244140625,1442.8499755859375,1423.41259765625,88065365,hdfcbank.NS
1442.8499755859375,1460.5,1421.25,1447.9000244140625,1428.3946533203125,87302550,hdfcbank.NS
1458.0,1554.5,1455.5999755859375,1549.550048828125,1528.67529296875,130000185,hdfcbank.NS
1554.949951171875,1557.25,1513.449951171875,1518.949951171875,1498.4874267578125,55629521,hdfcbank.NS
1497.550048828125,1534.949951171875,1480.25,1531.300048828125,1510.671142578125,56485726,hdfcbank.NS
1557.4000244140625,1557.4000244140625,1503.25,1509.800048828125,1489.4608154296875,75933488,hdfcbank.NS
1515.0,1540.5999755859375,1506.550048828125,1519.5999755859375,1499.128662109375,76870490,hdfcbank.NS
1522.0,1534.5,1426.800048828125,1437.9000244140625,1418.5294189453125,86259873,hdfcbank.NS
1432.0,1468.0,1430.300048828125,1466.050048828125,1466.050048828125,74283440,hdfcbank.NS
1464.0999755859375,1519.9000244140625,1448.1500244140625,1517.199951171875,1517.199951171875,77844191,hdfcbank.NS
1523.3499755859375,1545.0,1497.6500244140625,1531.550048828125,1531.550048828125,100138494,hdfcbank.NS
1599.0,1599.0,1454.0,1573.3499755859375,1573.3499755859375,163467616,hdfcbank.NS
1574.0,1599.0,1552.199951171875,1596.9000244140625,1596.9000244140625,70470283,hdfcbank.NS
1596.9000244140625,1681.449951171875,1589.449951171875,1665.75,1665.75,107793214,hdfcbank.NS
1647.0,1716.949951171875,1645.75,1683.800048828125,1683.800048828125,116106952,hdfcbank.NS
1680.0,1794.0,1642.199951171875,1648.0999755859375,1648.0999755859375,159208861,hdfcbank.NS
1645.300048828125,1654.949951171875,1601.0,1622.699951171875,1622.699951171875,116686447,hdfcbank.NS
1623.5,1629.800048828125,1599.1500244140625,1607.300048828125,1607.300048828125,61022617,hdfcbank.NS
1617.0,1651.0,1588.050048828125,1618.1500244140625,1618.1500244140625,118410726,hdfcbank.NS
1615.0,1670.5,1598.300048828125,1659.1500244140625,1659.1500244140625,106875939,hdfcbank.NS
1640.0999755859375,1662.550048828125,1593.300048828125,1650.199951171875,1650.199951171875,94708758,hdfcbank.NS
1652.0,1675.949951171875,1601.1500244140625,1607.800048828125,1607.800048828125,62852833,hdfcbank.NS
991.5499877929688,1004.8499755859375,975.0999755859375,993.7000122070312,985.2184448242188,78439008,icicibank.NS
994.0,1008.7000122070312,974.2999877929688,1003.5,994.934814453125,51169847,icicibank.NS
1003.5,1015.7999877929688,970.1500244140625,999.2000122070312,990.6715087890625,106981573,icicibank.NS
999.2000122070312,1059.4000244140625,988.1500244140625,1009.9500122070312,1001.3297729492188,113691426,icicibank.NS
1020.0,1050.0,1003.25,1024.0,1015.2598266601562,83625641,icicibank.NS
1022.5,1034.9000244140625,985.25,1010.7000122070312,1002.0733642578125,75611591,icicibank.NS
1010.4000244140625,1035.699951171875,985.25,1023.25,1014.5162353515625,61864351,icicibank.NS
1023.3499755859375,1070.0,1023.3499755859375,1061.300048828125,1052.241455078125,63203440,icicibank.NS
1053.0999755859375,1089.949951171875,1038.5,1086.9000244140625,1077.6229248046875,62041652,icicibank.NS
1081.0,1113.550048828125,1076.5,1087.949951171875,1078.6639404296875,52407535,icicibank.NS
1087.949951171875,1097.0999755859375,1055.6500244140625,1080.3499755859375,1071.1287841796875,140375822,icicibank.NS
1075.050048828125,1100.0,1060.050048828125,1090.300048828125,1080.9940185546875,81410428,icicibank.NS
1090.300048828125,1105.050048828125,1076.949951171875,1093.300048828125,1083.9683837890625,62345446,icicibank.NS
1096.050048828125,1102.949951171875,1063.449951171875,1083.4000244140625,1074.15283203125,77466097,icicibank.NS
1078.3499755859375,1116.550048828125,1076.300048828125,1104.4000244140625,1094.9736328125,43136581,icicibank.NS
1100.199951171875,1106.1500244140625,1048.0999755859375,1067.25,1058.140625,49653338,icicibank.NS
1078.800048828125,1125.6500244140625,1070.3499755859375,1107.9000244140625,1098.4437255859375,59751635,icicibank.NS
1108.0,1169.550048828125,1107.9000244140625,1142.050048828125,1132.30224609375,103198492,icicibank.NS
1141.550048828125,1158.449951171875,1110.0,1117.050048828125,1107.515625,70784851,icicibank.NS
1112.4000244140625,1144.0,1106.699951171875,1130.75,1121.0986328125,52615767,icicibank.NS
1130.5,1137.0,1098.0999755859375,1131.949951171875,1122.288330078125,48080668,icicibank.NS
1131.9000244140625,1147.800048828125,1096.9000244140625,1121.050048828125,1111.4815673828125,81633227,icicibank.NS
1170.0,1173.0,1051.050048828125,1121.699951171875,1112.1258544921875,147120715,icicibank.NS
1116.0,1133.4000244140625,1099.449951171875,1105.6500244140625,1096.212890625,63070204,icicibank.NS
1105.6500244140625,1169.9000244140625,1101.199951171875,1158.6500244140625,1148.7606201171875,137351048,icicibank.NS
1154.6500244140625,1235.0,1152.6500244140625,1199.5999755859375,1189.3609619140625,97947325,icicibank.NS
1199.5999755859375,1242.5999755859375,1179.449951171875,1233.4000244140625,1222.87255859375,71933082,icicibank.NS
1228.9000244140625,1257.800048828125,1216.9000244140625,1232.9000244140625,1222.3768310546875,61725973,icicibank.NS
1233.0999755859375,1256.449951171875,1224.050048828125,1248.6500244140625,1237.992431640625,46891725,icicibank.NS
1240.0,1248.6500244140625,1185.949951171875,1207.199951171875,1196.8961181640625,82915044,icicibank.NS
1215.1500244140625,1242.75,1190.0999755859375,1196.550048828125,1186.337158203125,94188608,icicibank.NS
1182.0,1188.9000244140625,1158.9000244140625,1171.5999755859375,1161.5999755859375,63129779,icicibank.NS
1171.0,1189.25,1153.0,1161.6500244140625,1151.7349853515625,37410183,icicibank.NS
1031.949951171875,1063.6500244140625,1007.0,1046.5999755859375,1040.7998046875,22946737,bhartiartl.NS
1050.0,1078.550048828125,1045.25,1076.3499755859375,1070.3848876953125,16970731,bhartiartl.NS
1078.050048828125,1136.3499755859375,1074.550048828125,1125.0,1118.765380859375,29067858,bhartiartl.NS
1125.0,1200.6500244140625,1125.0,1160.550048828125,1154.118408203125,39165884,bhartiartl.NS
1158.0,1180.8499755859375,1145.300048828125,1150.800048828125,1144.42236328125,22476039,bhartiartl.NS
1154.3499755859375,1159.6500244140625,1110.0,1120.25,1114.0416259765625,31165653,bhartiartl.NS
1122.9000244140625,1131.449951171875,1103.800048828125,1120.0,1113.7930908203125,19901264,bhartiartl.NS
1121.050048828125,1159.1500244140625,1097.6500244140625,1125.75,1119.51123046875,30030924,bhartiartl.NS
1118.0999755859375,1152.6500244140625,1099.0,1128.699951171875,1122.44482421875,35384079,bhartiartl.NS
1132.0,1213.5999755859375,1132.0,1199.699951171875,1193.05126953125,25598918,bhartiartl.NS
1186.0,1222.800048828125,1151.699951171875,1220.0,1213.2388916015625,37141348,bhartiartl.NS
1225.0,1245.0,1214.0999755859375,1236.0999755859375,1229.2496337890625,36233088,bhartiartl.NS
1236.0999755859375,1238.5,1210.0,1228.5999755859375,1221.7911376953125,27195684,bhartiartl.NS
1228.0,1240.5999755859375,1188.949951171875,1191.0,1184.3995361328125,30174486,bhartiartl.NS
1188.0,1231.8499755859375,1183.0999755859375,1225.550048828125,1218.7581787109375,22519800,bhartiartl.NS
1210.5999755859375,1296.5,1210.3499755859375,1289.0,1281.8564453125,42561020,bhartiartl.NS
1304.0,1354.0,1288.25,1326.0,1318.6513671875,40049312,bhartiartl.NS
1324.5,1346.0,1258.1500244140625,1277.4000244140625,1270.32080078125,27754760,bhartiartl.NS
1275.0,1308.5,1270.050048828125,1301.1500244140625,1293.939208984375,24346971,bhartiartl.NS
1301.1500244140625,1360.0,1280.5,1347.75,1340.2808837890625,32553458,bhartiartl.NS
1344.449951171875,1397.75,1329.550048828125,1388.5,1380.8050537109375,21218652,bhartiartl.NS
1396.0,1407.0,1338.0,1372.75,1365.142333984375,44993966,bhartiartl.NS
1415.300048828125,1430.6500244140625,1219.050048828125,1425.25,1417.351318359375,60677600,bhartiartl.NS
1421.050048828125,1455.949951171875,1413.0,1427.4000244140625,1419.489501953125,26580225,bhartiartl.NS
1427.4000244140625,1444.0,1372.8499755859375,1416.050048828125,1408.202392578125,69984482,bhartiartl.NS
1402.0,1536.25,1389.3499755859375,1444.050048828125,1436.0472412109375,70950765,bhartiartl.NS
1450.0,1473.4000244140625,1408.449951171875,1429.699951171875,1421.776611328125,36517962,bhartiartl.NS
1431.0,1450.8499755859375,1421.449951171875,1433.25,1425.3070068359375,20096732,bhartiartl.NS
1433.25,1485.949951171875,1426.050048828125,1461.75,1453.6490478515625,20621395,bhartiartl.NS
1450.0,1520.0,1428.449951171875,1514.4000244140625,1506.00732421875,24868809,bhartiartl.NS
1525.0,1525.0,1464.050048828125,1493.800048828125,1485.521484375,22354591,bhartiartl.NS
1482.0,1492.9000244140625,1422.5999755859375,1464.0999755859375,1455.986083984375,28664478,bhartiartl.NS
1466.0,1480.0999755859375,1445.0,1471.699951171875,1471.699951171875,14415218,bhartiartl.NS
642.2000122070312,651.75,633.8499755859375,641.9500122070312,631.3623046875,67899775,sbin.NS
640.0,645.0,618.2000122070312,633.5999755859375,623.1499633789062,73036887,sbin.NS
638.9000244140625,645.5,619.0499877929688,627.75,617.396484375,88256507,sbin.NS
627.75,634.9000244140625,600.6500244140625,612.75,602.6438598632812,72861082,sbin.NS
619.0,660.5499877929688,615.5999755859375,649.6500244140625,638.935302734375,113868980,sbin.NS
647.0999755859375,728.3499755859375,637.7000122070312,725.25,713.2883911132812,201572642,sbin.NS
726.0,774.5999755859375,702.1500244140625,754.7000122070312,742.252685546875,144313194,sbin.NS
758.7000122070312,777.5,750.0,759.0499877929688,746.5308837890625,80916174,sbin.NS
755.0,772.0,737.1500244140625,769.1500244140625,756.46435546875,73153536,sbin.NS
774.4000244140625,793.4000244140625,769.0,788.0499877929688,775.0526123046875,70086381,sbin.NS
790.0,792.7999877929688,723.0,731.9000244140625,719.8287353515625,115781420,sbin.NS
727.0999755859375,750.5999755859375,719.7999877929688,746.7000122070312,734.3846435546875,89452706,sbin.NS
746.7000122070312,759.5499877929688,730.2000122070312,752.3499755859375,739.94140625,66472247,sbin.NS
759.0499877929688,775.2999877929688,752.0999755859375,764.75,752.1369018554688,70629165,sbin.NS
766.0499877929688,780.7000122070312,761.0999755859375,766.2999877929688,753.6613159179688,46202457,sbin.NS
759.7999877929688,763.2999877929688,732.0499877929688,750.4500122070312,738.07275390625,50171765,sbin.NS
754.1500244140625,816.9000244140625,750.4500122070312,801.2999877929688,788.0841064453125,89284562,sbin.NS
807.0,836.2000122070312,798.7000122070312,831.4500122070312,817.73681640625,97363163,sbin.NS
835.0,839.6500244140625,793.2000122070312,817.3499755859375,803.869384765625,149750288,sbin.NS
819.8499755859375,826.1500244140625,797.3499755859375,821.0,807.4591674804688,70055981,sbin.NS
817.8499755859375,841.25,813.5499877929688,828.5999755859375,814.933837890625,63026641,sbin.NS
832.5999755859375,840.7000122070312,817.0999755859375,830.3499755859375,830.3499755859375,80718359,sbin.NS
863.5499877929688,912.0,731.9500122070312,829.9500122070312,829.9500122070312,326523228,sbin.NS
834.1500244140625,849.9000244140625,829.0499877929688,839.2000122070312,839.2000122070312,71978826,sbin.NS
839.2000122070312,860.5999755859375,828.5999755859375,836.2999877929688,836.2999877929688,80829665,sbin.NS
831.5,864.0,821.0499877929688,848.9500122070312,848.9500122070312,93929819,sbin.NS
849.3499755859375,861.25,823.1500244140625,859.75,859.75,93954955,sbin.NS
859.75,869.9500122070312,843.5,859.7000122070312,859.7000122070312,61235547,sbin.NS
859.7000122070312,899.0,859.7000122070312,889.3499755859375,889.3499755859375,71284437,sbin.NS
881.4500122070312,895.0,841.2000122070312,862.4500122070312,862.4500122070312,74122049,sbin.NS
866.0499877929688,889.0999755859375,846.1500244140625,847.8499755859375,847.8499755859375,76144636,sbin.NS
830.0,831.3499755859375,795.6500244140625,824.2999877929688,824.2999877929688,93360190,sbin.NS
820.5999755859375,823.0,795.0499877929688,803.0,803.0,45494286,sbin.NS
1539.0,1557.0,1488.0,1532.550048828125,1523.9610595703125,31706568,infy.NS
1528.949951171875,1618.0,1486.5999755859375,1612.75,1603.7115478515625,50999544,infy.NS
1644.949951171875,1665.5,1620.25,1659.199951171875,1649.901123046875,39837298,infy.NS
1659.199951171875,1680.550048828125,1637.699951171875,1669.0999755859375,1659.7457275390625,27266240,infy.NS
1665.1500244140625,1718.5,1638.0999755859375,1693.3499755859375,1683.8597412109375,29632001,infy.NS
1694.75,1733.0,1659.800048828125,1669.3499755859375,1659.9942626953125,26461996,infy.NS
1670.3499755859375,1709.0,1635.5,1701.6500244140625,1692.11328125,19735913,infy.NS
1705.0,1711.5,1644.4000244140625,1676.8499755859375,1667.4522705078125,22912239,infy.NS
1674.949951171875,1687.800048828125,1645.0,1654.699951171875,1645.4263916015625,25332455,infy.NS
1657.8499755859375,1664.449951171875,1576.0,1616.449951171875,1607.3907470703125,21810778,infy.NS
1608.1500244140625,1657.75,1588.0,1634.0,1624.8424072265625,37669910,infy.NS
1630.0,1632.6500244140625,1498.199951171875,1508.8499755859375,1500.393798828125,42324761,infy.NS
1508.8499755859375,1511.800048828125,1481.550048828125,1498.050048828125,1489.6544189453125,27708013,infy.NS
1525.0,1529.949951171875,1468.0,1479.0999755859375,1470.810546875,38855047,infy.NS
1483.0,1513.800048828125,1474.0999755859375,1484.75,1476.4288330078125,35054328,infy.NS
1480.0,1491.949951171875,1378.75,1411.25,1403.3408203125,67416331,infy.NS
1419.9000244140625,1446.8499755859375,1413.050048828125,1430.25,1422.234375,32135316,infy.NS
1429.949951171875,1439.800048828125,1403.199951171875,1416.300048828125,1408.362548828125,30911244,infy.NS
1420.0,1449.949951171875,1413.0,1424.9000244140625,1416.914306640625,33626953,infy.NS
1425.0,1457.0,1411.199951171875,1443.6500244140625,1435.5592041015625,28637010,infy.NS
1444.300048828125,1478.1500244140625,1428.0,1465.0999755859375,1456.8890380859375,27845314,infy.NS
1471.8499755859375,1479.5999755859375,1400.0,1406.9000244140625,1399.0152587890625,66187365,infy.NS
1440.0,1539.699951171875,1358.3499755859375,1533.5999755859375,1533.5999755859375,70295034,infy.NS
1525.300048828125,1529.800048828125,1482.75,1488.9000244140625,1488.9000244140625,32773272,infy.NS
1488.9000244140625,1557.75,1488.9000244140625,1532.699951171875,1532.699951171875,36143346,infy.NS
1524.550048828125,1588.5,1515.4000244140625,1566.75,1566.75,37922816,infy.NS
1559.5,1665.8499755859375,1559.5,1647.449951171875,1647.449951171875,39638242,infy.NS
1643.0999755859375,1719.75,1637.550048828125,1711.75,1711.75,46860480,infy.NS
1726.199951171875,1844.0,1700.0,1792.949951171875,1792.949951171875,54896523,infy.NS
1800.1500244140625,1883.0,1783.25,1878.9000244140625,1878.9000244140625,38762673,infy.NS
1893.5999755859375,1903.0,1816.1500244140625,1821.199951171875,1821.199951171875,27237357,infy.NS
1784.949951171875,1797.9000244140625,1718.550048828125,1770.75,1770.75,34007629,infy.NS
1773.050048828125,1825.0,1768.0999755859375,1823.25,1823.25,15942965,infy.NS
831.5,864.0,831.0,844.4000244140625,836.6107788085938,20000009,lici.NS
845.0,850.9500122070312,819.2999877929688,829.2999877929688,821.6500244140625,9689895,lici.NS
829.2999877929688,918.4500122070312,829.2999877929688,901.9000244140625,893.5803833007812,29416594,lici.NS
901.9000244140625,950.0499877929688,866.0,903.5,895.1655883789062,11429372,lici.NS
910.0,971.9000244140625,903.5999755859375,945.4500122070312,936.7286376953125,29225076,lici.NS
956.5,1175.0,955.0,1080.8499755859375,1070.879638671875,76365916,lici.NS
1112.050048828125,1125.0,979.9500122070312,1039.8499755859375,1030.2578125,39991279,lici.NS
1080.0,1092.0,1027.699951171875,1066.5,1056.6619873046875,23399026,lici.NS
1066.5,1075.699951171875,997.0999755859375,1029.699951171875,1024.13232421875,15405291,lici.NS
1037.0,1049.0,998.25,1024.800048828125,1019.2588500976562,8839608,lici.NS
1035.0,1045.0,900.0,925.1500244140625,920.1476440429688,20605845,lici.NS
916.5,934.0,865.0,906.3499755859375,901.4492797851562,23197762,lici.NS
906.3499755859375,928.0,888.9500122070312,916.1500244140625,911.1962890625,15863303,lici.NS
925.0,1016.3499755859375,924.0,992.75,987.382080078125,20528328,lici.NS
998.0,1014.9000244140625,968.0,970.9500122070312,965.7000122070312,9127934,lici.NS
956.0499877929688,986.0,932.0499877929688,973.2999877929688,968.0372924804688,9394149,lici.NS
978.5999755859375,1010.0,972.0,988.0499877929688,982.70751953125,13874951,lici.NS
994.0,1009.7999877929688,970.5499877929688,979.1500244140625,973.8556518554688,11052971,lici.NS
982.7999877929688,984.9000244140625,898.7000122070312,910.9500122070312,906.0244140625,11547625,lici.NS
910.9000244140625,1000.9500122070312,888.5999755859375,974.4000244140625,969.13134765625,15706740,lici.NS
970.4000244140625,1066.75,970.4000244140625,1029.75,1024.1820068359375,20119864,lici.NS
1035.0,1062.449951171875,989.0,1012.7000122070312,1007.2242431640625,17706335,lici.NS
1058.3499755859375,1078.800048828125,880.0499877929688,994.2000122070312,988.8242797851562,29794494,lici.NS
1001.0,1071.699951171875,992.0,1066.8499755859375,1061.0814208984375,21567334,lici.NS
1066.8499755859375,1085.0,1015.0499877929688,1023.9500122070312,1018.4133911132812,11880184,lici.NS
1018.75,1028.300048828125,985.2000122070312,988.75,983.4037475585938,9887486,lici.NS
995.0,1024.5,982.2000122070312,1015.6500244140625,1010.1583251953125,10704417,lici.NS
1017.0,1065.949951171875,999.0999755859375,1051.550048828125,1045.8642578125,22786039,lici.NS
1055.0,1130.0,1038.5999755859375,1108.25,1102.257568359375,30213375,lici.NS
1100.0,1197.0,1044.5,1184.3499755859375,1184.3499755859375,34438020,lici.NS
1194.6500244140625,1222.0,1160.0,1179.550048828125,1179.550048828125,19154948,lici.NS
1154.0,1160.0,1076.199951171875,1133.449951171875,1133.449951171875,17925128,lici.NS
1125.0,1130.300048828125,1003.75,1027.300048828125,1027.300048828125,13096995,lici.NS
463.5,481.45001220703125,462.6499938964844,473.95001220703125,458.9496154785156,64898424,itc.NS
475.0,475.5,460.04998779296875,466.70001220703125,451.9290771484375,35485181,itc.NS
470.0,477.0,454.54998779296875,471.5,456.5771484375,51424307,itc.NS
471.5,473.75,452.1000061035156,455.6499938964844,441.22882080078125,49708396,itc.NS
455.8999938964844,457.25,437.3999938964844,440.1000061035156,426.17095947265625,117587974,itc.NS
442.0,443.6499938964844,408.6000061035156,415.5,402.34954833984375,124154939,itc.NS
417.54998779296875,418.0,399.3999938964844,404.6000061035156,397.54876708984375,96566526,itc.NS
405.0,415.8999938964844,401.29998779296875,411.3999938964844,404.2302551269531,80200959,itc.NS
411.1000061035156,413.1499938964844,404.5,409.5,402.3633728027344,51674432,itc.NS
412.25,414.95001220703125,400.70001220703125,413.54998779296875,406.3427734375,50701259,itc.NS
416.79998779296875,438.0,399.3500061035156,419.1000061035156,411.7960510253906,258133630,itc.NS
419.0,429.6499938964844,408.70001220703125,428.6000061035156,421.1304931640625,114627388,itc.NS
428.6000061035156,433.25,425.54998779296875,428.3500061035156,420.8848571777344,50434901,itc.NS
429.1000061035156,431.70001220703125,419.8999938964844,427.54998779296875,420.0987854003906,65405948,itc.NS
428.29998779296875,437.79998779296875,425.54998779296875,430.1000061035156,422.6043701171875,47322022,itc.NS
428.0,429.1499938964844,416.0,424.75,417.34759521484375,56614903,itc.NS
427.0,443.29998779296875,423.3500061035156,440.0,432.3318176269531,68964685,itc.NS
442.0,442.6000061035156,431.3500061035156,436.45001220703125,428.84368896484375,69825110,itc.NS
438.0,446.0,423.3500061035156,433.3500061035156,425.7977294921875,84234195,itc.NS
433.25,437.6499938964844,422.8999938964844,436.6499938964844,429.0401916503906,61060901,itc.NS
436.29998779296875,444.8999938964844,433.20001220703125,436.20001220703125,428.5980529785156,60384147,itc.NS
438.79998779296875,438.8999938964844,422.3500061035156,426.45001220703125,419.0179748535156,80306141,itc.NS
434.0,441.6499938964844,402.8500061035156,439.1499938964844,431.4966125488281,148258171,itc.NS
440.0,441.0,429.04998779296875,431.1499938964844,431.1499938964844,52957524,itc.NS
431.1499938964844,434.20001220703125,418.54998779296875,419.6000061035156,419.6000061035156,64799414,itc.NS
420.0,428.0,419.75,424.8999938964844,424.8999938964844,85586602,itc.NS
426.29998779296875,434.0,422.54998779296875,433.6499938964844,433.6499938964844,52874764,itc.NS
435.1499938964844,463.25,433.6499938964844,459.04998779296875,459.04998779296875,96403722,itc.NS
459.04998779296875,479.3999938964844,457.20001220703125,474.54998779296875,474.54998779296875,75319853,itc.NS
